budget,movie_id,original_title,release_date,revenue,title,vote_average,vote_count,genre,return
32000000.0,709,Licence to Kill,1989-07-07,156167015.0,Licence to Kill,5.9,549.0,Adventure,4.88021921875
7000000.0,253,Live and Let Die,1973-07-05,161777836.0,Live and Let Die,6.4,540.0,Adventure,23.111119428571428
0.0,13511,Rawhead Rex,1986-10-01,0.0,Rawhead Rex,4.8,30.0,Horror,0.0
5500000.0,660,Thunderball,1965-12-16,141195658.0,Thunderball,6.5,572.0,Adventure,25.671937818181817
0.0,46798,La ciudad,1999-10-22,0.0,The City,7.6,9.0,Drama,0.0
19000000.0,11377,House on Haunted Hill,1999-10-29,40846082.0,House on Haunted Hill,5.5,211.0,Horror,2.149793789473684
27000000.0,26149,Music of the Heart,1999-10-29,14859394.0,Music of the Heart,6.3,49.0,Drama,0.550347925925926
13000000.0,492,Being John Malkovich,1999-09-30,22863596.0,Being John Malkovich,7.3,1124.0,Fantasy,1.758738153846154
2000000.0,108346,Dreaming of Joseph Lees,1999-10-29,7.0,Dreaming of Joseph Lees,6.0,2.0,Romance,3.5e-06
0.0,98480,Man Of The Century,1999-10-29,33031.0,Man Of The Century,0.0,0.0,Romance,0.0
26500000.0,128,もののけ姫,1997-07-12,159375308.0,Princess Mononoke,8.2,2041.0,Adventure,6.014162566037736
0.0,46286,The Suburbans,1999-10-29,0.0,The Suburbans,4.0,11.0,Comedy,0.0
0.0,8672,Mein liebster Feind,1999-05-17,0.0,My Best Fiend,7.6,45.0,Documentary,0.0
154790.0,8056,Train de vie,1998-09-16,0.0,Train of Life,7.4,48.0,Drama,0.0
51000000.0,2020,The Bachelor,1999-11-05,36911617.0,The Bachelor,4.5,84.0,Comedy,0.7237571960784314
73000000.0,9481,The Bone Collector,1999-11-04,151493655.0,The Bone Collector,6.5,843.0,Drama,2.0752555479452055
90000000.0,9008,The Insider,1999-10-28,60289912.0,The Insider,7.3,489.0,Drama,0.6698879111111111
0.0,14242,American Movie,1999-11-05,0.0,American Movie,7.7,57.0,Documentary,0.0
0.0,16129,Last Night,1998-10-23,0.0,Last Night,7.0,41.0,Romance,0.0
0.0,104103,Portraits Chinois,1996-09-12,0.0,Portraits Chinois,7.5,2.0,Drama,0.0
0.0,11489,Rosetta,1999-05-23,266665.0,Rosetta,7.2,52.0,Drama,0.0
0.0,28145,"They Shoot Horses, Don't They?",1969-12-10,0.0,"They Shoot Horses, Don't They?",7.4,51.0,Drama,0.0
0.0,51371,Battling Butler,1926-09-19,0.0,Battling Butler,5.7,13.0,Drama,0.0
2000000.0,18111,Bride of Re-Animator,1989-10-01,0.0,Bride of Re-Animator,6.1,70.0,Comedy,0.0
0.0,31361,Bustin' Loose,1981-05-22,0.0,Bustin' Loose,5.7,15.0,Adventure,0.0
0.0,11223,Coma,1978-01-06,0.0,Coma,6.4,88.0,Thriller,0.0
8000000.0,16281,Creepshow,1982-11-12,21028755.0,Creepshow,6.7,228.0,Horror,2.628594375
3500000.0,16288,Creepshow 2,1987-05-01,14000000.0,Creepshow 2,5.9,133.0,Horror,4.0
900000.0,1694,Re-Animator,1985-10-18,2023414.0,Re-Animator,7.0,263.0,Science Fiction,2.248237777777778
2500000.0,476,Drugstore Cowboy,1989-09-09,4729352.0,Drugstore Cowboy,7.0,117.0,Crime,1.8917408
25000000.0,37094,Falling Down,1993-02-26,40903593.0,Falling Down,7.2,837.0,Crime,1.63614372
0.0,13555,The Funhouse,1981-03-13,0.0,The Funhouse,5.8,69.0,Horror,0.0
750000.0,961,The General,1926-12-31,0.0,The General,8.0,240.0,Action,0.0
483103.0,73969,My Best Girl,1927-10-31,1027757.0,My Best Girl,8.0,2.0,Drama,2.1274076128693054
660000.0,24831,Piranha,1978-08-03,0.0,Piranha,5.7,120.0,Horror,0.0
0.0,64963,Rough Night in Jericho,1967-01-01,0.0,Rough Night in Jericho,7.3,5.0,Western,0.0
0.0,85160,Slaughterhouse,1987-08-28,0.0,Slaughterhouse,5.3,12.0,Horror,0.0
0.0,25560,The Taming of the Shrew,1967-03-07,0.0,The Taming of the Shrew,6.9,35.0,Comedy,0.0
5000000.0,21610,Nighthawks,1981-03-17,19905359.0,Nighthawks,6.4,87.0,Action,3.9810718
0.0,11878,用心棒,1961-04-25,0.0,Yojimbo,8.0,334.0,Drama,0.0
0.0,11510,Repossessed,1990-09-14,1382462.0,Repossessed,4.5,44.0,Comedy,0.0
0.0,11234,The Omega Man,1971-08-01,0.0,The Omega Man,6.0,147.0,Action,0.0
22700000.0,957,Spaceballs,1987-06-24,38119483.0,Spaceballs,6.7,924.0,Comedy,1.6792723788546255
15000000.0,11886,Robin Hood,1973-11-08,32056467.0,Robin Hood,7.0,1155.0,Animation,2.1370978
0.0,37853,Mister Roberts,1955-07-13,0.0,Mister Roberts,7.3,43.0,Comedy,0.0
12000000.0,62204,La Guerre du feu,1981-12-15,55260558.0,Quest for Fire,7.2,111.0,Adventure,4.6050465
15000000.0,11040,Little Big Man,1970-12-14,31559552.0,Little Big Man,7.5,128.0,Adventure,2.103970133333333
0.0,21849,A Face in the Crowd,1957-10-17,0.0,A Face in the Crowd,7.4,48.0,Drama,0.0
40600000.0,1621,Trading Places,1983-06-07,90400000.0,Trading Places,7.1,763.0,Comedy,2.226600985221675
0.0,14035,Meatballs,1979-06-28,0.0,Meatballs,5.9,79.0,Comedy,0.0
0.0,40771,Meatballs Part II,1984-07-27,0.0,Meatballs Part II,3.5,13.0,Comedy,0.0
0.0,40772,Meatballs III: Summer Job,1986-10-26,0.0,Meatballs III: Summer Job,4.4,14.0,Comedy,0.0
0.0,40773,Meatballs 4,1992-03-06,0.0,Meatballs 4,3.3,4.0,Comedy,0.0
0.0,11498,Dead Again,1991-08-23,38016380.0,Dead Again,6.7,81.0,Thriller,0.0
0.0,11790,Peter's Friends,1992-09-18,0.0,Peter's Friends,6.7,46.0,Comedy,0.0
0.0,29371,The Incredibly True Adventure of Two Girls In Love,1995-06-16,0.0,The Incredibly True Adventure of Two Girls In Love,5.7,13.0,Comedy,0.0
0.0,276635,Experience Preferred...But Not Essential,1982-12-22,822.0,Experience Preferred...But Not Essential,7.5,2.0,Comedy,0.0
20000000.0,47941,Under the Rainbow,1981-07-31,2297493.0,Under the Rainbow,4.9,7.0,Comedy,0.11487465
0.0,29048,How I Won the War,1967-10-23,0.0,How I Won the War,5.6,10.0,Comedy,0.0
0.0,19052,Light It Up,1999-11-04,0.0,Light It Up,6.6,7.0,Drama,0.0
23000000.0,21349,Anywhere But Here,1999-11-12,18653615.0,Anywhere But Here,5.9,67.0,Drama,0.8110267391304348
10000000.0,1832,Dogma,1999-11-12,30652890.0,Dogma,6.8,842.0,Fantasy,3.065289
60000000.0,10047,Joan of Arc,1999-10-18,66976317.0,The Messenger: The Story of Joan of Arc,6.2,373.0,Adventure,1.11627195
30000000.0,10228,劇場版ポケットモンスター ミュウツーの逆襲,1998-07-18,163644662.0,Pokémon: The First Movie: Mewtwo Strikes Back,6.7,336.0,Animation,5.454822066666667
0.0,47692,Felicia's Journey,1999-11-24,0.0,Felicia's Journey,6.3,24.0,Drama,0.0
0.0,18561,Oxygen,1999-11-12,0.0,Oxygen,5.4,15.0,Mystery,0.0
0.0,144953,Where's Marlowe?,1998-01-01,0.0,Where's Marlowe?,5.5,2.0,Comedy,0.0
0.0,37426,The Ape,1940-09-30,0.0,The Ape,5.3,6.0,Drama,0.0
0.0,51787,British Intelligence,1940-01-29,0.0,British Intelligence,5.8,5.0,Action,0.0
0.0,11663,The Commitments,1991-08-14,0.0,The Commitments,7.4,132.0,Comedy,0.0
0.0,13485,Holiday Inn,1942-08-04,0.0,Holiday Inn,7.1,55.0,Comedy,0.0
10000000.0,9289,The Longest Day,1962-09-25,50100000.0,The Longest Day,7.3,237.0,Action,5.01
0.0,9264,Poison Ivy,1992-05-08,0.0,Poison Ivy,5.2,85.0,Thriller,0.0
0.0,18222,Poison Ivy: The New Seduction,1997-01-01,0.0,Poison Ivy: The New Seduction,4.1,28.0,Thriller,0.0
0.0,124853,Ten Benny,1995-04-09,0.0,Ten Benny,10.0,1.0,Drama,0.0
25485000.0,11165,Tora! Tora! Tora!,1970-01-26,29548291.0,Tora! Tora! Tora!,6.9,150.0,History,1.1594385324700804
700000.0,4203,Mujeres al borde de un ataque de nervios,1988-03-14,7179298.0,Women on the Verge of a Nervous Breakdown,7.6,149.0,Comedy,10.25614
16000000.0,24226,The Verdict,1982-12-08,53977250.0,The Verdict,7.4,132.0,Drama,3.373578125
0.0,88875,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,1972-12-20,0.0,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,6.9,12.0,Drama,0.0
0.0,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984-08-15,0.0,The Adventures of Buckaroo Banzai Across the 8th Dimension,6.3,103.0,Comedy,0.0
0.0,29154,Stand and Deliver,1988-03-11,13994920.0,Stand and Deliver,7.3,60.0,Drama,0.0
0.0,2039,Moonstruck,1987-12-18,80640528.0,Moonstruck,6.7,173.0,Comedy,0.0
0.0,77915,The Sandpiper,1965-06-23,0.0,The Sandpiper,5.7,16.0,Drama,0.0
0.0,11943,Jeremiah Johnson,1972-09-10,0.0,Jeremiah Johnson,7.5,126.0,Adventure,0.0
300000.0,11481,Repulsion,1965-06-01,0.0,Repulsion,7.5,218.0,Drama,0.0
0.0,2690,Irma la Douce,1963-06-04,0.0,Irma la Douce,7.1,74.0,Comedy,0.0
0.0,20565,42 Up,1998-07-28,0.0,42 Up,6.6,9.0,Documentary,0.0
0.0,27141,Liberty Heights,1999-11-17,0.0,Liberty Heights,6.7,19.0,Drama,0.0
0.0,10399,Mansfield Park,1999-11-12,0.0,Mansfield Park,6.7,81.0,Drama,0.0
0.0,90762,Zbogum na dvaesetiot vek,1998-11-17,0.0,"Goodbye, 20th Century",7.5,2.0,Adventure,0.0
100000000.0,2668,Sleepy Hollow,1999-11-18,206071502.0,Sleepy Hollow,6.9,1774.0,Drama,2.06071502
135000000.0,36643,The World Is Not Enough,1999-11-08,361832400.0,The World Is Not Enough,6.0,878.0,Adventure,2.68024
8272296.0,99,Todo sobre mi madre,1999-04-19,67872296.0,All About My Mother,7.4,337.0,Comedy,8.204771202577858
0.0,159569,Home Page,1998-10-14,0.0,Home Page,0.0,0.0,Documentary,0.0
0.0,77010,La morte vivante,1982-10-23,0.0,The Living Dead Girl,6.0,18.0,Horror,0.0
0.0,25898,Babes in Toyland,1934-12-14,0.0,Babes in Toyland,6.6,28.0,Comedy,0.0
0.0,9647,Scrooged,1988-11-22,60328000.0,Scrooged,6.7,395.0,Fantasy,0.0
0.0,11787,Harvey,1950-10-13,0.0,Harvey,7.7,159.0,Comedy,0.0
133000.0,5156,Ladri di biciclette,1948-11-24,361712.0,Bicycle Thieves,8.0,404.0,Drama,2.719639097744361
4000000.0,24276,Matewan,1987-08-28,1680358.0,Matewan,7.2,33.0,Drama,0.4200895
0.0,11953,影武者,1980-04-26,0.0,Kagemusha,7.7,135.0,Action,0.0
0.0,44662,忠臣蔵 花の巻・雪の巻,1962-11-03,0.0,47 Samurai,7.1,20.0,History,0.0
0.0,29005,McCabe & Mrs. Miller,1971-06-24,0.0,McCabe & Mrs. Miller,7.3,82.0,Western,0.0
0.0,26371,Maurice,1987-09-18,0.0,Maurice,7.1,62.0,Drama,0.0
750000.0,596,The Grapes of Wrath,1940-03-15,0.0,The Grapes of Wrath,7.8,211.0,Drama,0.0
0.0,52470,My Man Godfrey,1957-10-11,0.0,My Man Godfrey,6.4,4.0,Comedy,0.0
0.0,20334,The Shop Around the Corner,1940-01-11,0.0,The Shop Around the Corner,7.9,107.0,Comedy,0.0
28000000.0,11393,The Natural,1984-05-11,47951979.0,The Natural,7.0,162.0,Drama,1.7125706785714285
0.0,31121,Shampoo,1975-03-13,0.0,Shampoo,6.3,41.0,Comedy,0.0
0.0,293,A River Runs Through It,1992-10-09,43440294.0,A River Runs Through It,7.0,241.0,Drama,0.0
14000000.0,10998,Fatal Attraction,1987-09-11,320145693.0,Fatal Attraction,6.6,305.0,Romance,22.8675495
15000000.0,12235,Jagged Edge,1985-10-04,0.0,Jagged Edge,6.5,63.0,Mystery,0.0
23000000.0,36094,Stanley & Iris,1990-02-09,5820015.0,Stanley & Iris,5.7,26.0,Drama,0.25304413043478263
30000000.0,9013,Midnight Run,1988-07-20,38413606.0,Midnight Run,7.2,241.0,Adventure,1.2804535333333333
0.0,11005,Awakenings,1990-12-19,52096475.0,Awakenings,7.6,568.0,Drama,0.0
0.0,59820,Come See the Paradise,1990-08-17,0.0,Come See the Paradise,6.1,14.0,Drama,0.0
75000000.0,2924,Backdraft,1991-05-24,152368585.0,Backdraft,6.4,360.0,Action,2.0315811333333333
24000000.0,177,The Fisher King,1991-09-09,41895491.0,The Fisher King,7.2,346.0,Comedy,1.7456454583333334
18000000.0,38557,The River,1984-12-01,11500000.0,The River,6.5,21.0,Drama,0.6388888888888888
0.0,42087,Country,1984-09-29,0.0,Country,6.3,6.0,Drama,0.0
0.0,13681,Places in the Heart,1984-09-11,0.0,Places in the Heart,7.1,31.0,Drama,0.0
0.0,34760,"'night, Mother",1986-09-12,442000.0,"'night, Mother",5.8,6.0,Drama,0.0
100000000.0,9946,End of Days,1999-11-24,211989043.0,End of Days,5.5,488.0,Action,2.11989043
90000000.0,863,Toy Story 2,1999-10-30,497366869.0,Toy Story 2,7.3,3914.0,Animation,5.526298544444445
0.0,31582,Flawless,1999-11-26,4488529.0,Flawless,5.9,56.0,Comedy,0.0
0.0,125520,Miss Julie,1999-09-12,0.0,Miss Julie,6.3,3.0,Drama,0.0
38000000.0,22267,Ride with the Devil,1999-11-24,635096.0,Ride with the Devil,6.6,49.0,Drama,0.016713052631578948
312000.0,55123,Tumbleweeds,1999-11-28,1281176.0,Tumbleweeds,6.2,11.0,Comedy,4.106333333333334
0.0,5486,Reazione a catena,1971-08-08,0.0,A Bay of Blood,6.4,53.0,Horror,0.0
0.0,10411,The Distinguished Gentleman,1992-12-04,46434570.0,The Distinguished Gentleman,5.7,78.0,Comedy,0.0
0.0,41462,The Hitch-Hiker,1953-10-16,0.0,The Hitch-Hiker,6.6,28.0,Crime,0.0
0.0,1718,Santa Fe Trail,1940-12-13,0.0,Santa Fe Trail,3.6,5.0,Action,0.0
0.0,28604,Lauderdale,1989-01-01,0.0,Lauderdale,1.7,3.0,Not available,0.0
0.0,15506,Agnes Browne,1999-11-08,0.0,Agnes Browne,6.3,9.0,Drama,0.0
23000000.0,20024,The End of the Affair,1999-12-03,10827816.0,The End of the Affair,6.6,56.0,Drama,0.4707746086956522
0.0,78256,The End of the Affair,1955-02-23,0.0,The End of the Affair,6.3,2.0,Romance,0.0
0.0,13787,Holy Smoke,1999-09-04,0.0,Holy Smoke!,5.3,47.0,Comedy,0.0
0.0,54933,A Map of the World,1999-09-13,0.0,A Map of the World,6.4,8.0,Drama,0.0
0.0,9684,Sweet and Lowdown,1999-12-03,0.0,Sweet and Lowdown,6.8,109.0,Comedy,0.0
47000000.0,9586,The Bonfire of the Vanities,1990-12-21,15691192.0,The Bonfire of the Vanities,5.3,113.0,Comedy,0.3338551489361702
0.0,41638,Broadway Damage,1997-08-26,0.0,Broadway Damage,6.0,1.0,Not available,0.0
0.0,70801,Daddy-Long-Legs,1919-05-11,0.0,Daddy-Long-Legs,7.4,5.0,Drama,0.0
0.0,33015,Go West,1925-11-01,0.0,Go West,6.8,19.0,Comedy,0.0
0.0,777,La Grande Illusion,1937-06-04,0.0,Grand Illusion,7.5,126.0,Drama,0.0
0.0,21887,The Great Santini,1979-10-26,0.0,The Great Santini,6.9,21.0,Drama,0.0
0.0,5652,The James Dean Story,1957-08-13,0.0,The James Dean Story,6.2,6.0,Documentary,0.0
0.0,19664,The Sea Wolves,1980-07-03,0.0,The Sea Wolves,5.7,19.0,War,0.0
0.0,32331,Stealing Home,1988-08-26,7467504.0,Stealing Home,5.9,15.0,Drama,0.0
0.0,76083,Tarzan the Fearless,1933-08-11,0.0,Tarzan the Fearless,2.8,4.0,Action,0.0
0.0,32628,Three Ages,1923-09-24,0.0,Three Ages,7.2,20.0,Drama,0.0
19000000.0,32669,The Two Jakes,1990-08-10,10000000.0,The Two Jakes,6.2,48.0,Crime,0.5263157894736842
0.0,18161,U2: Rattle and Hum,1988-11-04,0.0,U2: Rattle and Hum,6.3,28.0,Documentary,0.0
0.0,31681,Hell in the Pacific,1968-12-19,0.0,Hell in the Pacific,6.8,41.0,Drama,0.0
0.0,33666,The Glass Bottom Boat,1966-06-09,0.0,The Glass Bottom Boat,4.8,16.0,Comedy,0.0
0.0,32274,Cradle Will Rock,1999-12-10,0.0,Cradle Will Rock,7.2,18.0,Drama,0.0
17000000.0,10402,Deuce Bigalow: Male Gigolo,1999-12-10,65535067.0,Deuce Bigalow: Male Gigolo,5.4,314.0,Comedy,3.8550039411764705
60000000.0,497,The Green Mile,1999-12-10,284600000.0,The Green Mile,8.2,4166.0,Fantasy,4.743333333333333
24000000.0,1715,The Cider House Rules,1999-12-17,88545092.0,The Cider House Rules,6.9,285.0,Drama,3.6893788333333335
0.0,35118,Diamonds,1999-12-10,0.0,Diamonds,5.4,7.0,Comedy,0.0
0.0,42739,The War Zone,1999-06-11,0.0,The War Zone,7.2,54.0,Drama,0.0
0.0,26162,The Bat Whispers,1930-01-01,0.0,The Bat Whispers,6.3,4.0,Crime,0.0
1300000.0,25188,The Last Picture Show,1971-10-03,29133000.0,The Last Picture Show,7.6,133.0,Drama,22.41
650000.0,15515,The 7th Voyage of Sinbad,1958-12-05,0.0,The 7th Voyage of Sinbad,6.8,52.0,Action,0.0
0.0,75888,Blood on the Sun,1945-04-26,0.0,Blood on the Sun,5.1,7.0,Action,0.0
75000000.0,1439,Anna and the King,1999-12-16,0.0,Anna and the King,6.4,204.0,Drama,0.0
100000000.0,2277,Bicentennial Man,1999-12-17,93700000.0,Bicentennial Man,6.9,998.0,Comedy,0.937
133000000.0,10137,Stuart Little,1999-12-17,300135367.0,Stuart Little,5.8,998.0,Animation,2.256656894736842
0.0,10387,荊軻刺秦王,1998-10-08,0.0,The Emperor and the Assassin,7.4,18.0,Drama,0.0
80000000.0,49948,Fantasia 2000,1999-12-17,90874570.0,Fantasia 2000,7.0,300.0,Animation,1.135932125
37000000.0,334,Magnolia,1999-12-08,48451803.0,Magnolia,7.5,844.0,Drama,1.309508189189189
14000000.0,30237,Onegin,1999-12-22,206128.0,Onegin,5.8,26.0,Drama,0.014723428571428571
10000000.0,50116,Simpatico,1999-09-15,929606.0,Simpatico,5.3,6.0,Comedy,0.0929606
0.0,46435,Topsy-Turvy,1999-09-03,0.0,Topsy-Turvy,6.7,41.0,Comedy,0.0
0.0,94260,The Alley Cats,1966-09-12,0.0,The Alley Cats,2.5,2.0,Drama,0.0
0.0,22213,Boiling Point,1993-04-16,0.0,Boiling Point,4.6,26.0,Drama,0.0
0.0,47070,Brenda Starr,1989-05-15,0.0,Brenda Starr,5.1,7.0,Adventure,0.0
0.0,36492,Carnal Knowledge,1971-10-21,28623900.0,Carnal Knowledge,6.7,34.0,Drama,0.0
360000.0,624,Easy Rider,1969-05-07,0.0,Easy Rider,7.0,411.0,Adventure,0.0
0.0,26578,The Falcon and the Snowman,1985-01-25,0.0,The Falcon and the Snowman,6.5,43.0,Thriller,0.0
0.0,415072,Hi-Yo Silver,1940-04-10,0.0,Hi-Yo Silver,0.0,0.0,Western,0.0
0.0,43103,Room at the Top,1959-01-22,0.0,Room at the Top,6.0,20.0,Romance,0.0
0.0,43194,Ulisse,1954-10-06,0.0,Ulysses,6.3,32.0,Adventure,0.0
55000000.0,9563,Any Given Sunday,1999-12-16,100230832.0,Any Given Sunday,6.8,430.0,Drama,1.8223787636363635
82000000.0,1850,Man on the Moon,1999-12-22,47434430.0,Man on the Moon,6.9,444.0,Comedy,0.5784686585365854
45000000.0,926,Galaxy Quest,1999-12-23,90683916.0,Galaxy Quest,6.9,722.0,Comedy,2.0151981333333335
40000000.0,1213,The Talented Mr. Ripley,1999-12-25,128798265.0,The Talented Mr. Ripley,7.1,790.0,Thriller,3.219956625
11000000.0,10471,Next Friday,2000-01-12,59827328.0,Next Friday,6.5,145.0,Comedy,5.438848
50000000.0,10400,The Hurricane,1999-09-17,73956241.0,The Hurricane,7.2,401.0,Drama,1.47912482
25.0,10397,Angela's Ashes,1999-12-25,13.0,Angela's Ashes,7.0,59.0,Drama,0.52
24000000.0,20761,Play It to the Bone,1999-12-25,8434146.0,Play It to the Bone,5.7,53.0,Comedy,0.35142275
0.0,12524,Titus,1999-12-25,0.0,Titus,6.5,76.0,Drama,0.0
0.0,28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999-12-29,507941.0,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",6.3,17.0,Documentary,0.0
0.0,36773,The Third Miracle,1999-09-13,0.0,The Third Miracle,6.1,16.0,Drama,0.0
0.0,30814,Montana,1998-01-01,0.0,Montana,4.8,4.0,Drama,0.0
0.0,10219,Snow Falling on Cedars,1999-12-22,0.0,Snow Falling on Cedars,6.3,32.0,Drama,0.0
40000000.0,3558,"Girl, Interrupted",1999-12-21,0.0,"Girl, Interrupted",7.6,747.0,Drama,0.0
0.0,104878,Trans,1998-09-11,0.0,Trans,0.0,0.0,Drama,0.0
0.0,41276,The Life and Times of Hank Greenberg,2000-01-12,0.0,The Life and Times of Hank Greenberg,4.0,2.0,Documentary,0.0
7000000.0,17908,My Dog Skip,2000-01-14,0.0,My Dog Skip,6.5,71.0,Comedy,0.0
90000000.0,10384,Supernova,2000-01-14,14828081.0,Supernova,4.9,109.0,Horror,0.16475645555555554
0.0,125317,The Quarry,1998-09-09,0.0,The Quarry,2.5,2.0,Drama,0.0
24554.0,48233,Theeviravaathi: The Terrorist,1998-09-12,140021.0,The Terrorist,8.1,4.0,Drama,5.702573918709782
0.0,10236,The Way We Were,1973-10-17,45000000.0,The Way We Were,7.1,87.0,Drama,0.0
0.0,71067,Tess of the Storm Country,1922-11-12,0.0,Tess of the Storm Country,5.0,1.0,Romance,0.0
1661530.0,632,Stalag 17,1953-05-29,0.0,Stalag 17,7.6,143.0,Comedy,0.0
0.0,11851,The Presidio,1988-06-10,20324096.0,The Presidio,5.7,80.0,Action,0.0
12000000.0,5924,Papillon,1973-12-13,53267000.0,Papillon,7.8,445.0,Crime,4.438916666666667
0.0,33734,Pal Joey,1957-10-25,0.0,Pal Joey,5.9,16.0,Comedy,0.0
0.0,14886,The Last Detail,1973-12-11,0.0,The Last Detail,7.1,85.0,Comedy,0.0
0.0,26617,Five Easy Pieces,1970-09-12,0.0,Five Easy Pieces,7.2,114.0,Drama,0.0
200000.0,11900,Auch Zwerge haben klein angefangen,1970-09-16,0.0,Even Dwarfs Started Small,6.6,27.0,Comedy,0.0
10000000.0,10493,Dead Calm,1989-04-07,7825000.0,Dead Calm,6.6,178.0,Crime,0.7825
0.0,16241,The Boys from Brazil,1978-10-05,0.0,The Boys from Brazil,6.6,102.0,Horror,0.0
0.0,27632,La maschera del demonio,1960-08-11,0.0,Black Sunday,7.2,79.0,Horror,0.0
0.0,22160,Against All Odds,1984-03-02,0.0,Against All Odds,5.7,40.0,Action,0.0
0.0,4460,The Snows of Kilimanjaro,1952-08-18,0.0,The Snows of Kilimanjaro,6.1,18.0,Action,0.0
0.0,9644,National Lampoon's Loaded Weapon 1,1993-02-04,0.0,National Lampoon's Loaded Weapon 1,5.7,161.0,Comedy,0.0
0.0,43455,The Loves of Carmen,1948-08-23,0.0,The Loves of Carmen,8.0,2.0,Drama,0.0
4500000.0,13342,Fast Times at Ridgemont High,1982-08-13,27092880.0,Fast Times at Ridgemont High,7.0,330.0,Comedy,6.02064
15000000.0,35119,A Cry in the Dark,1988-11-11,6908797.0,A Cry in the Dark,6.4,49.0,Drama,0.4605864666666667
0.0,21256,Born to Win,1971-12-01,0.0,Born to Win,6.1,7.0,Comedy,0.0
6000000.0,14919,Batman: Mask of the Phantasm,1993-12-25,5617391.0,Batman: Mask of the Phantasm,7.4,218.0,Action,0.9362318333333334
0.0,14040,American Flyers,1985-08-16,1400000.0,American Flyers,6.1,33.0,Drama,0.0
0.0,75641,Voyage of the Damned,1976-12-22,0.0,Voyage of the Damned,5.5,5.0,Drama,0.0
0.0,17343,Vampyros Lesbos,1971-07-15,0.0,Vampyros Lesbos,5.5,29.0,Horror,0.0
0.0,22692,A Star Is Born,1937-04-27,0.0,A Star Is Born,6.3,24.0,Drama,0.0
250000.0,47620,Poison,1991-04-05,609524.0,Poison,6.4,15.0,Drama,2.438096
0.0,2990,Pacific Heights,1990-09-28,29381956.0,Pacific Heights,6.0,83.0,Crime,0.0
0.0,38775,Night Tide,1961-08-15,0.0,Night Tide,6.2,16.0,Thriller,0.0
0.0,10831,The Draughtsman's Contract,1982-10-02,0.0,The Draughtsman's Contract,6.9,44.0,Comedy,0.0
0.0,21193,Carmen,1984-03-14,0.0,Carmen,5.9,6.0,Music,0.0
0.0,33078,A Zed & Two Noughts,1985-10-04,0.0,A Zed & Two Noughts,6.8,31.0,Comedy,0.0
0.0,16672,砂の女,1964-02-15,0.0,Woman in the Dunes,8.1,88.0,Drama,0.0
9000000.0,10472,Down to You,2000-01-21,0.0,Down to You,4.9,71.0,Comedy,0.0
0.0,123277,Hellhounds on My Trail: The Afterlife of Robert Johnson,2000-02-28,0.0,Hellhounds on My Trail: The Afterlife of Robert Johnson,0.0,0.0,Music,0.0
0.0,79474,"Más que amor, frenesí",1996-11-15,0.0,"Not Love, Just Frenzy",4.6,4.0,Comedy,0.0
0.0,97805,Wirey Spindell,2000-01-21,0.0,Wirey Spindell,5.5,2.0,Not available,0.0
0.0,53714,Another Man's Poison,1951-11-20,0.0,Another Man's Poison,6.4,9.0,Crime,0.0
0.0,21489,The Odessa File,1974-10-17,0.0,The Odessa File,6.7,50.0,Drama,0.0
0.0,51392,The Saphead,1920-09-01,0.0,The Saphead,6.4,6.0,Drama,0.0
0.0,32600,Seven Chances,1925-03-11,0.0,Seven Chances,7.3,49.0,Comedy,0.0
0.0,110479,Smashing Time,1967-12-20,0.0,Smashing Time,4.8,2.0,Comedy,0.0
0.0,299121,Train Ride to Hollywood,1975-10-01,0.0,Train Ride to Hollywood,0.0,0.0,Fantasy,0.0
0.0,13005,Where the Buffalo Roam,1980-04-25,6659377.0,Where the Buffalo Roam,6.1,48.0,Comedy,0.0
0.0,65134,Zachariah,1971-01-12,0.0,Zachariah,7.0,1.0,Western,0.0
0.0,121738,Falkens öga,1998-12-25,0.0,Kestrel's Eye,0.0,0.0,Documentary,0.0
15000000.0,18681,Eye of the Beholder,1999-09-04,0.0,Eye of the Beholder,5.3,42.0,Drama,0.0
36000000.0,75531,Isn't She Great,2000-01-28,3003296.0,Isn't She Great,4.6,14.0,Drama,0.0834248888888889
0.0,20468,The Big Tease,1999-01-01,0.0,The Big Tease,5.8,6.0,Comedy,0.0
0.0,14521,Phörpa,1999-08-29,0.0,The Cup,5.9,9.0,Comedy,0.0
0.0,46835,Santitos,1999-01-23,0.0,Santitos,6.3,2.0,Drama,0.0
0.0,10406,Encino Man,1992-05-22,40693477.0,Encino Man,5.6,197.0,Comedy,0.0
0.0,14741,The Goodbye Girl,1977-11-30,102000000.0,The Goodbye Girl,7.3,37.0,Comedy,0.0
0.0,32015,Soy Cuba,1964-09-06,0.0,I Am Cuba,8.0,33.0,Drama,0.0
34000000.0,1883,Malcolm X,1992-11-18,48169908.0,Malcolm X,7.3,377.0,Drama,1.416762
31000000.0,2005,Sister Act,1992-05-28,231605150.0,Sister Act,6.5,713.0,Music,7.4711338709677415
